id,edad,genero,recomendar,es_cliente_habitual,categoria_promocion,oferta_limitada,accesorios,deporte,gastronomía,hogar,hombre,marroquinería,mujer,mujer/hombre,niños/teens,servicios,tecnología,varios
187,59,Femenino,1,0,accesorios,1,1,1,1,0,0,0,0,1,1,0,1,0
834,60,Masculino,1,0,marroquinería,1,0,1,0,1,1,1,0,1,1,0,1,0
555,67,Femenino,1,0,tecnología,1,0,0,0,1,1,1,1,1,1,0,1,0
908,43,Masculino,1,0,marroquinería,1,0,0,1,0,0,1,1,0,0,0,1,0
1696,39,Masculino,0,0,marroquinería,1,1,0,0,1,0,0,1,1,0,0,1,0
579,74,Femenino,1,0,hogar,1,0,1,0,1,1,1,0,1,0,0,0,0
893,47,Masculino,1,0,servicios,1,1,1,0,0,1,1,1,1,1,1,1,1
1701,69,Femenino,0,0,hombre,0,0,1,0,1,0,1,1,1,0,0,1,0
546,29,Femenino,1,0,tecnología,0,1,1,1,1,0,0,1,0,1,1,1,1
1494,38,Masculino,0,0,servicios,1,1,1,1,1,1,1,1,0,0,0,1,1
1276,30,Femenino,0,0,niños/teens,0,0,0,0,0,0,0,0,1,0,1,0,0
955,79,Femenino,1,0,niños/teens,1,0,1,0,0,1,1,1,1,1,0,0,0
1489,47,Femenino,1,1,accesorios,1,0,1,1,1,0,1,0,1,1,1,1,1
57,39,Masculino,1,0,niños/teens,1,1,0,1,0,1,0,0,0,1,0,1,0
901,79,Masculino,1,0,deporte,1,0,1,0,1,0,1,0,0,1,0,0,0
1795,58,Masculino,0,0,marroquinería,1,1,1,1,1,1,0,1,1,1,1,1,1
1047,65,Femenino,0,0,hombre,0,0,0,0,0,0,0,1,1,0,0,1,0
923,64,Masculino,1,1,marroquinería,1,0,0,0,1,0,1,0,1,0,0,0,0
1337,19,Femenino,0,0,hombre,1,0,1,0,0,0,0,1,1,1,0,0,0
906,53,Femenino,1,0,hogar,1,1,1,1,1,1,1,1,1,1,1,0,1
282,22,Masculino,1,0,deporte,0,1,1,0,0,0,0,1,1,0,0,1,0
914,21,Masculino,1,0,tecnología,1,1,0,0,0,1,0,0,0,0,0,1,0
375,17,Femenino,1,0,mujer,1,1,0,1,0,1,0,1,1,1,0,1,0
1672,43,Masculino,0,0,marroquinería,1,0,0,1,0,0,0,1,0,0,1,1,0
1797,39,Masculino,0,0,servicios,1,1,1,1,1,1,1,0,1,1,0,1,0
1141,73,Masculino,0,0,gastronomía,0,0,1,0,1,1,0,0,1,0,0,0,0
1482,56,Masculino,0,0,gastronomía,1,1,0,0,0,0,1,1,0,0,1,1,0
968,75,Masculino,0,0,tecnología,1,0,1,0,0,0,0,0,0,0,0,0,0
381,54,Femenino,1,1,hombre,1,1,0,0,1,1,1,0,0,1,1,0,1
120,32,Masculino,1,1,tecnología,1,0,0,1,0,1,0,0,1,0,0,1,1
200,44,Femenino,1,0,marroquinería,0,0,1,1,0,0,1,0,1,1,1,1,1
1394,74,Masculino,0,0,servicios,1,0,1,0,1,1,1,0,1,1,0,1,0
355,36,Masculino,1,0,hombre,1,0,0,1,0,1,1,1,1,0,1,0,0
1351,28,Masculino,0,0,tecnología,1,1,1,0,0,1,1,1,1,1,1,0,1
1030,53,Femenino,0,0,marroquinería,1,0,1,0,1,1,0,1,1,0,1,1,1
66,33,Masculino,1,0,servicios,1,1,1,1,0,1,1,0,0,1,1,0,1
34,56,Masculino,1,0,varios,1,0,0,0,1,0,1,0,0,0,0,0,1
1238,71,Masculino,0,0,niños/teens,1,0,1,0,0,1,0,1,1,0,0,1,0
727,74,Masculino,1,0,marroquinería,1,0,0,0,0,0,1,1,1,1,0,0,0
693,52,Masculino,1,0,deporte,1,1,1,1,1,0,1,1,1,1,1,1,1
1638,59,Femenino,0,0,mujer,1,1,1,0,1,1,1,0,1,0,1,0,1
1401,31,Femenino,0,0,hombre,1,1,1,0,1,0,1,1,1,1,1,1,1
424,50,Masculino,1,0,mujer,1,1,1,0,0,0,1,1,1,0,1,1,0
925,80,Femenino,1,0,tecnología,1,0,1,0,0,0,0,0,0,1,0,1,0
532,34,Masculino,1,0,varios,1,0,1,1,0,0,1,0,0,1,1,1,1
1642,59,Femenino,1,1,hombre,1,0,0,0,0,0,1,0,0,1,1,0,0
1500,36,Femenino,0,0,gastronomía,1,1,0,0,0,0,0,1,0,0,1,0,0
331,36,Masculino,1,0,hombre,1,1,0,1,1,1,0,1,1,0,1,1,1
1693,47,Femenino,1,1,mujer/hombre,1,1,0,0,0,0,0,0,0,1,0,1,0
1296,44,Masculino,0,0,mujer/hombre,1,0,1,0,1,0,0,0,0,0,0,0,1
483,44,Femenino,1,0,marroquinería,1,1,1,0,0,1,1,0,1,1,0,0,1
803,52,Masculino,1,1,hogar,1,1,1,1,1,1,1,0,1,1,1,1,1
934,20,Masculino,1,0,accesorios,1,1,0,1,0,0,0,0,0,0,0,0,0
77,54,Femenino,1,0,accesorios,1,1,1,0,0,0,1,0,0,0,0,1,0
1553,36,Femenino,0,0,hogar,1,1,1,1,0,1,1,1,1,1,1,1,0
637,71,Femenino,1,1,marroquinería,1,0,1,0,1,1,1,1,0,1,0,1,0
596,37,Femenino,1,1,gastronomía,0,0,0,1,1,0,0,0,0,0,0,0,0
1607,45,Femenino,0,0,marroquinería,1,0,0,0,0,0,0,0,1,0,0,0,0
1644,68,Masculino,0,1,hogar,0,0,1,0,0,0,0,1,1,1,0,0,0
1208,80,Femenino,0,0,accesorios,0,0,0,0,0,0,1,0,1,0,0,0,0
1097,65,Masculino,0,0,accesorios,1,0,1,0,0,0,0,0,0,1,0,0,0
1762,57,Femenino,0,0,mujer,0,0,1,0,0,1,1,0,0,1,0,1,1
1058,24,Masculino,0,0,servicios,1,1,0,0,0,1,0,0,0,0,0,0,0
1530,53,Femenino,0,0,hogar,1,1,1,1,0,1,1,1,1,1,1,1,1
1269,25,Femenino,1,1,gastronomía,1,0,1,0,1,1,0,1,1,1,1,0,0
1054,63,Femenino,0,0,varios,1,0,0,0,0,0,1,0,0,0,0,0,0
935,36,Femenino,1,1,mujer/hombre,0,0,0,0,1,0,0,0,1,0,0,0,0
1660,57,Masculino,0,0,varios,1,1,0,1,0,0,0,0,0,1,1,0,0
643,59,Femenino,1,0,marroquinería,1,0,0,1,1,1,1,0,0,0,0,0,0
630,53,Femenino,1,0,marroquinería,0,1,1,0,1,1,1,1,1,0,1,1,1
1027,66,Femenino,0,0,marroquinería,1,0,0,0,1,1,0,1,1,1,0,1,0
659,47,Femenino,1,1,deporte,1,0,1,0,0,0,1,1,0,1,1,0,0
1168,25,Femenino,0,0,marroquinería,1,1,0,1,1,1,0,1,0,1,1,1,1
1381,77,Femenino,0,0,servicios,1,0,0,0,1,1,1,1,1,1,0,1,0
7,50,Masculino,1,0,hogar,0,1,1,1,1,1,1,0,1,1,1,1,1
1801,21,Masculino,1,1,mujer/hombre,1,0,0,0,0,1,0,0,0,0,0,0,0
1067,79,Masculino,0,0,marroquinería,1,0,0,0,0,1,0,1,0,1,0,0,0
1472,42,Femenino,0,0,hombre,0,1,1,1,1,0,1,1,1,1,1,1,1
1191,37,Masculino,1,1,niños/teens,1,0,1,0,0,0,0,0,0,0,0,0,1
1087,39,Masculino,0,0,hombre,1,1,1,1,1,0,1,1,1,1,1,1,0
1063,35,Masculino,0,0,gastronomía,1,0,1,0,1,1,0,1,1,0,0,1,0
839,48,Femenino,1,1,hombre,0,1,0,1,0,1,0,0,1,1,0,0,0
1464,53,Femenino,0,0,gastronomía,1,1,0,0,0,0,1,0,0,0,0,0,0
1053,15,Masculino,0,0,niños/teens,1,0,0,0,0,0,0,0,0,0,0,1,0
1722,44,Femenino,0,0,tecnología,1,1,0,0,1,1,1,1,0,1,1,0,1
479,56,Femenino,1,0,marroquinería,0,0,0,0,0,0,1,0,0,0,0,0,1
54,38,Femenino,1,0,niños/teens,1,0,1,0,0,1,0,0,0,1,1,0,1
1433,42,Masculino,0,0,servicios,1,1,1,1,1,1,1,1,1,1,0,1,1
534,50,Femenino,1,0,gastronomía,1,0,1,1,0,1,0,0,1,0,0,1,1
679,31,Masculino,1,1,hombre,1,1,1,1,0,1,0,0,1,1,1,1,1
1145,38,Masculino,1,1,mujer/hombre,1,1,0,1,1,1,1,1,0,1,1,0,1
704,43,Femenino,1,0,hogar,1,1,0,1,1,0,1,0,0,1,0,1,1
899,75,Femenino,1,0,tecnología,1,0,0,0,0,0,1,1,0,0,0,1,0
170,30,Femenino,1,0,mujer,1,1,1,1,1,1,1,1,0,1,1,0,1
1304,26,Femenino,1,1,mujer/hombre,1,1,1,1,0,1,0,0,0,0,0,0,1
49,44,Masculino,1,0,varios,0,0,0,0,0,0,0,1,0,0,0,0,1
1789,41,Masculino,1,1,hogar,1,0,0,1,0,0,0,0,0,0,0,0,0
1405,73,Femenino,0,0,hombre,1,0,1,0,0,0,1,0,0,1,0,0,0
824,35,Masculino,1,1,hogar,1,1,1,1,1,0,1,0,1,1,0,1,1
422,25,Femenino,1,0,tecnología,0,1,1,1,1,1,1,1,1,1,1,1,0
453,27,Femenino,1,0,hombre,1,0,0,0,0,1,0,0,0,1,0,0,1
1798,57,Masculino,0,0,gastronomía,1,0,0,0,0,0,0,0,1,0,0,0,0
797,79,Masculino,1,0,mujer/hombre,1,0,0,0,1,0,0,1,1,1,0,1,0
1621,74,Femenino,0,0,deporte,1,0,0,0,1,1,0,1,0,1,0,1,0
1035,77,Masculino,1,1,gastronomía,1,0,1,0,0,1,1,0,1,1,0,1,0
861,21,Masculino,1,0,mujer,1,1,0,0,0,1,0,1,0,1,0,0,0
169,41,Masculino,1,1,deporte,0,1,1,1,1,1,1,1,0,1,1,1,1
1695,20,Masculino,1,1,hogar,1,0,0,0,0,1,0,0,1,0,0,1,0
1567,75,Femenino,0,0,gastronomía,1,0,0,0,0,0,0,0,1,0,0,0,0
1486,48,Femenino,0,0,hombre,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,72,Femenino,0,0,deporte,1,0,0,0,0,1,1,1,1,1,0,1,0
701,44,Femenino,1,0,mujer,0,1,1,0,0,0,0,1,1,0,1,1,1
307,57,Masculino,1,0,mujer/hombre,0,0,0,1,1,0,1,1,1,1,1,1,1
1307,28,Femenino,0,0,marroquinería,1,1,1,1,1,0,0,1,1,1,1,1,1
1421,51,Masculino,0,0,niños/teens,1,0,0,1,0,0,0,0,0,0,1,0,0
1449,25,Masculino,1,1,deporte,1,1,0,0,0,1,1,1,1,1,1,1,1
551,27,Femenino,1,0,mujer/hombre,1,0,1,1,1,1,1,1,1,0,1,1,1
1004,30,Femenino,0,0,gastronomía,1,0,0,0,1,0,0,0,0,0,0,1,0
1187,31,Masculino,0,0,hombre,1,1,0,1,0,0,1,1,1,0,1,0,0
1504,44,Femenino,0,0,mujer,1,1,0,0,0,0,1,0,0,0,1,0,1
1609,48,Femenino,0,0,hogar,1,0,0,0,0,0,0,0,0,1,0,0,0
1422,47,Masculino,0,0,marroquinería,1,0,0,1,1,1,0,1,0,0,1,1,1
1680,62,Femenino,0,0,accesorios,1,0,0,0,1,1,1,0,1,0,0,0,0
1631,47,Masculino,0,0,servicios,1,0,1,1,0,0,0,0,0,0,0,0,1
821,42,Femenino,1,0,mujer/hombre,1,0,0,0,1,0,0,1,1,0,0,0,1
311,30,Femenino,1,0,niños/teens,1,1,0,0,1,0,1,1,1,1,0,1,0
1222,68,Masculino,1,1,accesorios,1,0,1,0,0,0,0,0,0,0,0,0,0
341,18,Femenino,1,0,accesorios,0,1,0,1,0,0,0,0,0,1,0,1,0
1836,61,Femenino,0,0,servicios,1,0,0,0,0,0,0,0,1,0,0,0,0
284,53,Masculino,1,0,tecnología,0,0,1,1,0,0,0,1,1,1,1,1,1
326,63,Masculino,1,0,deporte,0,0,1,0,0,0,0,0,0,0,0,1,0
1033,48,Masculino,0,0,deporte,0,1,0,1,0,0,1,0,1,0,1,1,0
1442,59,Femenino,0,0,servicios,1,0,0,0,1,0,0,0,0,1,0,1,0
1739,58,Femenino,0,0,tecnología,1,0,1,0,1,1,0,0,0,1,0,0,1
1041,32,Masculino,0,0,tecnología,0,0,1,1,1,0,0,1,1,1,0,0,1
928,21,Femenino,1,0,mujer/hombre,1,1,1,1,0,0,0,1,1,1,0,1,0
347,30,Masculino,1,1,varios,1,1,1,1,1,1,1,0,0,1,1,0,1
1729,35,Masculino,1,1,marroquinería,1,1,1,1,1,1,0,1,1,1,1,1,1
1456,59,Femenino,0,0,accesorios,1,0,0,0,1,0,0,1,0,0,1,0,0
336,69,Femenino,1,1,hogar,1,0,0,0,1,1,0,0,1,0,0,0,0
1234,15,Femenino,1,1,mujer,1,0,1,0,0,0,0,0,0,0,0,0,0
1400,69,Femenino,0,0,accesorios,1,0,1,0,0,0,1,0,1,0,0,0,0
416,77,Masculino,1,0,hombre,0,0,1,0,1,1,0,1,1,0,0,1,0
1245,43,Masculino,0,0,gastronomía,1,0,0,0,0,1,1,1,0,1,1,1,1
293,74,Masculino,1,0,mujer,0,0,0,0,0,0,0,1,1,0,0,0,0
249,57,Femenino,1,0,accesorios,1,1,0,0,1,1,1,0,1,0,0,0,0
1355,70,Masculino,0,0,varios,1,0,1,0,1,1,1,1,1,1,0,0,0
709,19,Femenino,1,1,tecnología,1,1,0,0,0,1,0,1,0,0,0,1,0
977,21,Masculino,0,0,marroquinería,1,1,0,0,0,0,0,0,1,0,0,0,0
254,43,Femenino,1,0,servicios,1,1,0,0,1,1,1,1,1,0,1,1,1
1478,14,Masculino,0,0,hogar,1,1,1,1,0,1,0,1,1,0,0,1,0
1734,50,Femenino,1,1,hogar,1,1,0,0,0,0,1,0,0,1,1,0,0
756,49,Femenino,1,0,hombre,1,0,1,0,1,1,1,1,1,0,1,0,1
1003,44,Masculino,0,0,accesorios,0,0,0,0,0,1,0,0,0,0,0,0,1
1780,14,Masculino,1,1,varios,1,0,0,0,0,1,0,0,0,1,0,0,0
937,50,Femenino,1,0,servicios,1,1,1,0,0,0,1,1,1,1,1,0,0
905,57,Masculino,1,0,mujer/hombre,0,0,0,1,0,0,1,0,1,0,0,1,0
1796,51,Masculino,0,0,varios,1,1,0,1,1,1,1,1,1,1,1,1,0
700,37,Femenino,1,1,varios,0,0,0,0,0,1,0,0,0,0,0,0,1
298,52,Femenino,1,0,tecnología,1,0,1,0,0,0,0,1,0,0,0,1,0
719,45,Femenino,1,0,hogar,1,0,0,0,1,0,0,0,0,0,0,0,0
1042,31,Femenino,0,0,deporte,0,0,0,0,1,0,1,0,0,1,1,0,1
1293,40,Masculino,0,1,gastronomía,0,0,0,0,0,0,0,0,0,0,0,0,1
1620,45,Femenino,0,0,mujer/hombre,1,0,0,0,0,0,1,0,0,0,1,1,0
1233,54,Femenino,0,0,gastronomía,1,1,0,0,0,0,1,0,1,1,0,0,0
779,68,Masculino,1,0,mujer,1,0,0,0,0,0,1,1,1,0,0,1,0
920,40,Femenino,1,1,hogar,0,1,1,1,1,1,1,1,0,1,1,1,0
1103,46,Femenino,0,0,mujer/hombre,1,0,1,1,1,0,0,1,0,1,1,0,1
492,57,Femenino,1,0,niños/teens,1,1,0,0,0,0,0,0,0,1,0,0,1
770,62,Masculino,1,1,mujer,1,0,1,0,1,1,0,1,0,0,0,0,0
870,72,Masculino,1,0,marroquinería,1,0,0,0,0,1,1,1,0,0,0,1,0
332,67,Masculino,1,0,tecnología,1,0,0,0,1,0,0,0,1,1,0,1,0
1373,36,Masculino,1,1,mujer/hombre,1,0,0,1,0,1,1,1,0,1,1,1,0
257,78,Masculino,1,0,tecnología,1,0,0,0,1,1,0,0,0,1,0,1,0
1480,44,Femenino,0,0,deporte,1,0,0,0,0,0,0,0,0,0,0,0,1
1223,51,Femenino,0,0,mujer,1,1,0,0,0,1,0,0,0,0,1,0,0
108,36,Femenino,1,0,mujer,1,1,0,0,0,0,0,1,0,0,1,0,0
886,51,Masculino,1,0,accesorios,1,1,1,1,0,1,1,0,1,1,1,1,1
1777,77,Femenino,0,0,accesorios,1,0,0,0,1,1,1,1,1,1,0,0,0
610,46,Femenino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
621,51,Femenino,1,0,hombre,1,0,1,0,1,1,1,0,1,1,0,0,0
327,80,Masculino,1,0,niños/teens,1,0,1,0,1,1,1,0,1,1,0,1,0
571,43,Femenino,1,1,accesorios,0,1,1,0,1,1,0,1,1,1,1,1,1
277,44,Masculino,1,0,mujer/hombre,1,0,1,0,0,0,0,0,1,0,0,1,1
752,53,Masculino,1,0,servicios,0,1,1,1,0,1,1,1,1,1,1,1,1
634,22,Masculino,1,0,accesorios,1,1,0,0,0,1,0,0,0,0,0,1,0
1569,26,Masculino,0,0,mujer,1,0,0,1,1,0,0,0,0,0,1,0,1
97,52,Femenino,1,0,accesorios,1,1,0,0,0,0,0,0,0,0,0,0,0
1743,49,Femenino,1,1,hombre,1,0,0,0,0,0,0,0,0,0,0,0,1
76,53,Femenino,1,1,tecnología,1,0,0,1,1,0,1,1,0,1,1,1,1
1046,62,Femenino,1,1,gastronomía,1,0,1,0,0,0,0,1,1,1,0,1,0
1457,48,Masculino,1,1,varios,1,0,0,0,0,0,1,0,0,0,0,1,0
20,38,Masculino,1,0,hogar,1,0,0,0,1,1,0,0,0,0,0,0,0
1065,76,Masculino,0,0,gastronomía,1,0,1,0,1,1,1,0,0,1,0,1,0
1275,38,Masculino,0,0,mujer/hombre,1,0,0,0,1,0,1,0,0,1,1,0,1
536,41,Femenino,1,0,mujer/hombre,0,1,0,0,0,0,1,0,1,1,0,0,1
462,31,Femenino,1,0,hogar,1,0,0,0,1,0,0,1,0,1,0,1,0
1397,51,Masculino,0,0,accesorios,1,0,1,0,0,1,0,1,0,1,1,1,0
30,21,Masculino,1,1,accesorios,0,1,1,1,0,0,0,0,1,0,0,1,0
157,36,Femenino,1,0,hogar,1,1,1,1,1,0,1,1,1,1,1,1,1
388,33,Masculino,1,0,mujer/hombre,1,0,1,1,0,1,1,1,1,0,1,1,1
1095,57,Femenino,0,0,deporte,1,0,0,0,0,0,1,0,0,1,1,1,0
154,56,Femenino,1,0,tecnología,1,1,1,0,0,0,0,0,0,0,0,1,0
1475,76,Femenino,0,0,accesorios,1,0,1,0,1,0,1,0,1,0,0,0,0
109,68,Masculino,1,0,tecnología,1,0,1,0,1,1,1,1,1,0,0,1,0
429,44,Masculino,1,1,niños/teens,1,0,0,1,1,0,1,1,0,1,1,1,1
24,36,Masculino,1,0,servicios,1,1,1,1,1,1,1,1,1,0,1,1,1
784,49,Femenino,1,1,accesorios,1,1,1,0,1,1,1,1,0,1,1,1,0
992,74,Masculino,0,0,mujer/hombre,1,0,0,0,0,0,0,0,0,0,0,1,0
715,59,Femenino,1,0,varios,1,0,1,0,0,1,0,1,1,1,0,1,1
820,26,Masculino,1,0,hogar,0,1,1,0,1,1,1,0,1,1,1,1,1
1317,71,Femenino,1,1,hombre,1,0,0,0,0,0,1,1,0,0,0,0,0
475,56,Femenino,1,0,niños/teens,1,1,1,0,1,0,1,1,1,1,1,1,1
1155,22,Femenino,0,0,gastronomía,0,0,1,0,0,1,0,0,1,0,0,0,0
436,63,Femenino,1,1,hombre,1,0,1,0,1,1,0,1,0,0,0,1,0
1386,59,Femenino,0,1,varios,0,0,1,1,1,1,1,1,1,0,0,1,0
1182,43,Masculino,0,0,mujer,0,0,1,0,1,1,1,0,0,1,0,0,0
1215,58,Masculino,1,1,hombre,1,1,1,1,1,0,0,0,1,1,0,0,0
1138,45,Femenino,0,0,gastronomía,0,1,0,0,0,1,1,0,0,0,1,1,1
1221,56,Femenino,0,0,tecnología,1,1,0,1,1,0,1,0,0,1,0,0,1
1332,53,Masculino,0,0,marroquinería,1,0,1,1,1,1,0,1,1,1,1,1,1
296,74,Masculino,1,1,deporte,0,0,1,0,1,1,0,0,1,0,0,1,0
1206,53,Masculino,0,1,hombre,0,1,1,0,0,0,1,0,1,0,1,0,0
270,31,Masculino,1,0,varios,1,1,1,1,1,1,0,1,1,0,1,1,1
162,21,Femenino,1,0,niños/teens,1,0,1,0,0,0,0,1,0,1,0,0,0
1641,78,Femenino,0,0,varios,1,0,0,0,1,0,0,1,0,1,0,1,0
1564,16,Femenino,0,0,gastronomía,0,1,1,0,0,0,0,0,1,0,0,0,0
1333,15,Masculino,0,0,marroquinería,0,0,1,1,0,1,0,1,1,1,0,1,0
1710,40,Masculino,1,1,marroquinería,1,1,0,1,0,0,0,0,0,1,0,1,1
1493,53,Femenino,1,1,hogar,1,1,1,1,0,1,1,1,1,1,1,1,1
812,62,Femenino,1,0,niños/teens,1,0,1,0,1,0,1,0,1,1,0,1,0
285,32,Masculino,1,0,tecnología,1,1,1,0,1,1,1,0,1,1,1,1,1
339,30,Masculino,1,0,servicios,0,0,0,0,0,0,0,0,0,0,1,0,0
1382,28,Masculino,1,1,mujer,1,1,1,1,1,1,1,0,1,1,1,1,1
573,51,Masculino,1,0,accesorios,1,1,1,1,0,1,1,1,1,1,1,1,0
804,64,Femenino,1,0,niños/teens,1,0,0,0,1,1,0,1,1,1,0,1,0
1470,20,Femenino,0,1,mujer,0,1,1,1,0,1,0,0,1,1,0,1,0
1287,32,Femenino,0,0,tecnología,0,0,0,0,1,1,0,1,1,1,1,0,0
1640,42,Femenino,1,1,gastronomía,1,1,0,0,0,0,0,0,0,1,0,0,0
1392,67,Femenino,0,0,accesorios,1,0,1,0,1,1,1,1,0,0,0,1,0
1242,53,Femenino,0,0,deporte,0,1,0,0,1,1,0,1,1,1,0,1,1
1619,29,Femenino,1,1,mujer,1,1,1,0,1,1,0,0,0,0,1,0,1
558,77,Femenino,1,1,deporte,1,0,1,0,1,0,0,0,0,0,0,0,0
1167,38,Femenino,0,0,gastronomía,1,0,0,0,0,0,0,1,1,0,0,0,0
1811,38,Femenino,0,0,gastronomía,1,1,1,0,0,1,1,1,1,0,0,0,1
1741,43,Femenino,0,0,tecnología,1,1,1,1,1,1,1,1,1,1,1,0,1
733,41,Femenino,1,0,hombre,1,1,1,1,1,1,1,0,0,1,1,1,1
1764,23,Masculino,0,0,marroquinería,1,0,0,0,0,0,0,0,1,0,0,0,0
59,34,Masculino,1,1,mujer/hombre,1,0,1,1,1,1,1,1,1,1,0,1,1
110,61,Masculino,1,0,hogar,0,0,0,0,1,1,0,0,0,0,0,0,0
40,49,Femenino,1,0,niños/teens,0,1,0,0,0,0,1,0,0,1,0,0,0
19,59,Masculino,1,0,deporte,1,0,1,1,0,0,0,1,0,0,0,0,1
972,53,Femenino,0,0,accesorios,1,0,0,1,1,0,0,0,0,0,1,0,1
1308,68,Masculino,0,0,accesorios,1,0,1,0,0,0,0,0,1,0,0,1,0
395,16,Femenino,1,0,accesorios,0,1,1,0,0,0,0,0,1,0,0,1,0
1765,69,Masculino,1,1,servicios,1,0,1,0,0,1,0,1,1,0,0,0,0
535,64,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
639,35,Femenino,1,0,mujer/hombre,0,0,1,0,0,0,0,0,1,0,1,0,0
230,38,Femenino,1,1,marroquinería,1,0,0,1,1,0,1,1,1,0,0,1,0
694,60,Femenino,1,0,hogar,1,0,0,0,1,0,1,0,0,0,0,0,0
1697,59,Femenino,1,1,gastronomía,1,0,0,0,0,0,0,0,1,0,1,0,0
1409,32,Masculino,0,0,varios,1,1,1,1,1,1,0,1,1,1,1,1,0
1292,25,Femenino,0,0,servicios,1,0,0,0,1,1,1,1,0,0,0,0,0
1137,43,Femenino,0,0,servicios,1,0,1,1,0,1,0,1,1,1,0,1,1
650,23,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
301,24,Masculino,1,0,tecnología,1,0,0,0,0,1,0,0,0,0,0,1,0
1148,53,Femenino,0,0,tecnología,1,1,1,1,1,1,1,0,1,0,1,0,0
781,40,Masculino,1,0,gastronomía,0,0,0,1,0,0,1,1,0,0,0,0,1
236,55,Femenino,1,0,servicios,1,0,1,0,0,0,0,0,0,0,1,0,0
46,53,Femenino,1,0,niños/teens,1,1,0,0,1,0,0,0,0,1,1,0,1
826,76,Masculino,1,0,hombre,0,0,0,0,0,1,0,0,0,0,0,0,0
1378,46,Masculino,0,0,hogar,1,1,1,0,0,0,0,1,1,0,0,0,0
269,37,Femenino,1,1,mujer/hombre,1,0,1,1,0,0,1,0,1,1,1,1,0
70,37,Femenino,1,0,servicios,1,1,1,0,1,1,1,1,0,0,1,1,1
73,74,Femenino,1,0,mujer,1,0,1,0,1,0,1,1,1,1,0,0,0
732,20,Masculino,1,1,gastronomía,0,1,1,1,0,0,0,0,1,0,0,0,0
1800,31,Masculino,0,0,mujer/hombre,1,0,1,1,1,0,0,0,0,0,1,0,1
1714,58,Femenino,0,0,tecnología,1,0,1,1,0,1,1,1,1,1,1,0,0
966,47,Femenino,0,0,deporte,1,0,0,0,0,1,1,1,1,0,0,0,0
134,79,Femenino,1,1,niños/teens,1,0,0,0,0,0,0,0,0,1,0,1,0
199,80,Masculino,1,0,deporte,1,0,1,0,1,1,1,1,1,1,0,0,0
676,43,Masculino,1,1,hogar,1,0,1,1,1,1,0,1,1,1,1,1,1
971,27,Femenino,0,0,hombre,1,0,1,1,1,0,1,1,1,1,1,1,1
831,58,Masculino,1,0,niños/teens,0,0,1,1,1,1,1,0,0,1,1,1,1
565,52,Masculino,1,0,hombre,1,0,0,0,0,1,0,0,0,0,1,0,0
10,45,Femenino,1,0,accesorios,0,1,1,1,0,1,0,0,1,0,0,0,0
965,51,Masculino,1,0,varios,1,0,1,1,1,1,1,1,1,1,1,0,1
100,33,Femenino,1,1,niños/teens,1,0,1,1,1,1,1,1,1,1,1,1,1
1748,74,Masculino,0,0,mujer/hombre,1,0,1,0,1,1,1,1,0,1,0,1,0
322,62,Femenino,1,0,niños/teens,1,0,1,0,1,0,1,1,1,1,0,1,0
374,36,Masculino,1,1,mujer/hombre,1,1,1,1,1,1,1,1,1,0,0,1,1
1719,37,Masculino,0,0,deporte,1,1,0,0,0,0,1,0,1,1,1,1,1
552,26,Femenino,1,0,accesorios,1,1,1,1,1,0,0,0,0,0,0,0,1
1837,30,Masculino,1,1,varios,1,1,0,0,0,1,1,0,1,0,0,1,0
1843,30,Femenino,0,0,hombre,0,1,0,1,1,0,0,1,0,1,1,1,1
944,77,Femenino,1,0,tecnología,1,0,1,0,1,1,1,0,0,1,0,1,0
750,18,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
124,31,Femenino,1,0,mujer/hombre,1,1,0,0,1,1,1,0,1,1,0,1,0
582,57,Femenino,1,1,tecnología,0,1,1,0,1,1,1,1,0,1,0,1,0
403,48,Femenino,1,0,accesorios,0,1,1,1,1,1,1,1,1,1,1,0,1
183,30,Masculino,1,1,gastronomía,0,1,1,1,1,0,1,1,1,1,0,1,0
1190,79,Femenino,0,0,varios,1,0,1,0,0,0,1,1,0,1,0,1,0
1044,38,Femenino,0,0,varios,1,0,0,0,0,0,1,0,0,0,0,0,0
1622,56,Masculino,0,0,deporte,0,1,0,1,1,1,0,1,1,1,1,1,0
665,62,Femenino,1,0,mujer,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,39,Femenino,0,0,gastronomía,0,1,1,0,1,0,1,1,0,0,1,1,1
471,80,Masculino,1,1,marroquinería,1,0,0,0,0,1,1,1,1,1,0,0,0
1794,58,Femenino,0,0,varios,1,1,1,1,1,0,0,1,0,0,1,1,0
1439,25,Femenino,0,0,hogar,0,0,0,0,0,1,1,1,1,0,1,1,1
153,27,Femenino,1,0,accesorios,1,1,0,0,1,0,0,0,1,1,0,0,1
132,34,Femenino,1,1,accesorios,0,1,0,1,0,1,1,1,1,0,0,1,1
278,57,Femenino,1,1,accesorios,1,1,0,0,0,0,0,0,0,0,0,0,0
